x_start,z_start,obstacles,areas,t,v,theta,setup_time,solve_time,mppc_time
-0.014470035250676309,0,[0],[],[0.42374929 0.60778023 0.60778023],[1.8789659 2.7       2.7      ],[1.13446401 1.13446401 1.13446401],0.005501270294189453,0.01230931282043457,0.018392324447631836
0.3334578943254731,0,[0],[],[0.60778023 0.42374928 0.60778023],[2.7        1.87896583 2.7       ],[1.13446401 1.13446401 1.13446401],0.005334138870239258,0.008585214614868164,0.014465808868408203
1.144823898518292,0,[1],[0 1],[0.54773118 0.44823278 0.6460922 ],[2.43224983 2.23445532 2.7       ],[1.13446401 1.13446401 1.13446401],0.0067768096923828125,0.015147209167480469,0.02260279655456543
1.8081118095906004,0,[0],[0 1],[0.39335029 0.6460922  0.5883856 ],[2.02366627 2.7        2.61353372],[1.13446401 1.13446401 1.13446401],0.006813526153564453,0.011813879013061523,0.019306182861328125
2.2952657989891985,0.1,[0],[1],[0.6460922  0.60778023 0.39537226],[2.7        2.7        1.75219425],[1.13446401 1.13446401 1.13446401],0.006482124328613281,0.010466575622558594,0.01759624481201172
3.1732365175607744,0,[1],[2],[0.46637024 0.39816429 0.5426204  0.44669081],[2.06925929 2.31890289 2.00277216 1.98140964],[1.13446401 1.13446401 1.13446401 1.13446401],0.011188745498657227,0.010889053344726562,0.036337852478027344
3.754410024562228,0,[1 2],[2],[0.39468909 0.68053247 0.54722312],[2.30825377 2.7        2.42998396],[1.13446401 1.13446401 1.13446401],0.011936187744140625,0.02466607093811035,0.037560224533081055
4.227729833282247,0.2,[1 2],[2],[0.46766264 0.68053247 0.53489457],[2.07502779 2.7        2.37499803],[1.13446401 1.13446401 1.13446401],0.011863231658935547,0.015062570571899414,0.027895212173461914
4.786560140964272,0.2,[2],[],[0.68053247 0.60778023 0.36799953],[2.7        2.7        1.62983776],[1.13446401 1.13446401 1.13446401],0.006288766860961914,0.008924722671508789,0.015876293182373047
5.725023697844735,0,[3],[],[0.41645419 0.62680564 0.33897453],[2.565911   2.25671553 1.5       ],[1.19140971 1.13446401 1.13446401],0.006903171539306641,0.01450037956237793,0.029687166213989258
6.201089374168409,0.3,[3],[],[0.62761549 0.33897453],[2.26100666 1.5       ],[1.13446401 1.13446401],0.003180265426635742,0.0029535293579101562,0.006687164306640625
6.694577643149514,0,[],[],[0.46945107],[2.08301015],[1.13446401],0.0004787445068359375,0.00030922889709472656,0.0012314319610595703
