time,phase,foot_x,foot_y,foot_z,parkour_x
0.0,REPOSITION,-0.01420885881246696,-1.1251726154516881,0.020191202988525427,-0.014470035250676309
0.005000114440917969,REPOSITION,-0.01366668147567153,-1.1250466145118063,0.02130218305814286,-0.013919506002189583
0.029305696487426758,REPOSITION,-0.013585020188359317,-1.1250518706653403,0.021653968829303337,-0.013836277507301894
0.03430581092834473,REPOSITION,-0.013962968300114995,-1.12502857232078,0.0219212624743328,-0.014221471324661965
0.039305925369262695,REPOSITION,-0.014940038868548694,-1.124906525880139,0.021837901615255374,-0.015218168424460951
0.044306039810180664,REPOSITION,-0.0156827511431189,-1.1247173344427828,0.0214885925986981,-0.015977298407299785
0.04930615425109863,REPOSITION,-0.01642578962475877,-1.1243660264157098,0.02064666287085841,-0.01673941501169851
0.0543062686920166,REPOSITION,-0.01754839871363484,-1.1241309743091812,0.02009778663520547,-0.017887017529710593
0.05930638313293457,REPOSITION,-0.018491232721323372,-1.1236916414930571,0.019010503435705213,-0.018855243503246227
0.06430649757385254,REPOSITION,-0.01911667956584634,-1.1235587853216302,0.01878318086193894,-0.019495186132882845
0.06930661201477051,REPOSITION,-0.019458786769684766,-1.1233525334179575,0.018392471177331796,-0.019847640568072727
0.07430672645568848,REPOSITION,-0.019610465836109175,-1.1232838643751337,0.01843568666254769,-0.020003541945686952
0.07930684089660645,REPOSITION,-0.01949780939918079,-1.1233212039020195,0.018789234848998394,-0.019887989571482283
0.08430695533752441,REPOSITION,-0.019304135375434073,-1.1233587632585396,0.019153701631873826,-0.019689820701957114
0.08930706977844238,REPOSITION,-0.01911188696475423,-1.123320480766347,0.019291415185686084,-0.019494433514498956
0.09430718421936035,REPOSITION,-0.018958416133522588,-1.123260874305638,0.019331528378105797,-0.019338946608546608
0.09930729866027832,REPOSITION,-0.01887657832240007,-1.1233003885693378,0.019584471203301174,-0.01925480468740711
0.10430741310119629,REPOSITION,-0.0189465542059417,-1.123265879410129,0.019597489472017997,-0.019326762784139428
0.10930752754211426,REPOSITION,-0.019104670796140727,-1.1231493750017492,0.01935997598661794,-0.01949004250366299
0.11430764198303223,REPOSITION,-0.019239775973048517,-1.123027865570557,0.019091525745531558,-0.019629969384832028
0.1193077564239502,REPOSITION,-0.019184860974839013,-1.1228262661087325,0.018604703355602478,-0.01957746534293904
0.12430787086486816,REPOSITION,-0.01906530368508373,-1.123029816854119,0.01919231608687498,-0.01945195926029293
0.12930798530578613,REPOSITION,-0.018950393601020785,-1.1228336143883175,0.01870825395850763,-0.019338118935539775
0.1343080997467041,REPOSITION,-0.018841354493717072,-1.1228813765602252,0.018881472205948824,-0.01922605216050179
0.13930821418762207,REPOSITION,-0.0187083988529914,-1.122916129313716,0.019022835499518886,-0.019089816344648396
0.14430832862854004,REPOSITION,-0.01855952140673238,-1.122923236574123,0.019086072895846115,-0.018937811588376364
0.149308443069458,REPOSITION,-0.01839190176667989,-1.1229986326468324,0.019316311655583257,-0.018765546410712593
0.15430855751037598,REPOSITION,-0.018202090127812404,-1.1230486947733327,0.019448499723510496,-0.018571084966248142
0.15930867195129395,REPOSITION,-0.018061310104413114,-1.1231050724217806,0.019571997721988213,-0.018426551028479617
0.16430878639221191,REPOSITION,-0.017986758246840526,-1.1230322244261697,0.019338450867916662,-0.018351694734681182
0.16930913925170898,REPOSITION,-0.017938782146759882,-1.123010798575417,0.019235867221775935,-0.018303102712484653
0.17430925369262695,REPOSITION,-0.017879317980665832,-1.1229392698051963,0.018996916284325774,-0.018243602957019257
0.17930936813354492,REPOSITION,-0.01776564979385878,-1.1231212123828929,0.019431751724352575,-0.01812470209269822
0.1843094825744629,REPOSITION,-0.017742860045209086,-1.1229998852366045,0.0190636846098219,-0.01810341094986607
0.18930959701538086,REPOSITION,-0.01774228321387837,-1.1230531312090613,0.019172178335632867,-0.018101964350072906
0.19430971145629883,REPOSITION,-0.017783380608392615,-1.1231262507651574,0.019338219619017924,-0.018142706858648418
0.1993098258972168,REPOSITION,-0.017778934403016283,-1.1231168807877652,0.01927345232243166,-0.018138322870611297
0.20431017875671387,REPOSITION,-0.017755501665126447,-1.1232582925836128,0.019602760616710097,-0.018112140319553716
0.20931029319763184,REPOSITION,-0.01765295843046502,-1.1231819915720123,0.019338441546311216,-0.018008777766084033
0.2143104076385498,REPOSITION,-0.01755829290750381,-1.1230053993953573,0.018797858058716227,-0.017915036134756455
0.21931052207946777,REPOSITION,-0.017501749389143076,-1.1231694181716105,0.01914889742835657,-0.01785474581536831
0.22431063652038574,REPOSITION,-0.017502574193834344,-1.123158603492381,0.01902313377536588,-0.01785575901973038
0.2293107509613037,REPOSITION,-0.017601196942446898,-1.1231964203730704,0.019039900389565753,-0.017955750982618944
0.23431086540222168,REPOSITION,-0.017663316362303505,-1.1232037248174191,0.018993261186384447,-0.01801899412996958
0.23931097984313965,REPOSITION,-0.017651545547676922,-1.1232565958026235,0.019081024140814334,-0.01800614083121526
0.24431109428405762,STAGING,-0.017499432623699337,-1.1232970380643708,0.01913103404505781,-0.017850354790313633
0.24931120872497559,STAGING,-0.017311683064986302,-1.1234770917172803,0.019546578096415634,-0.017656041063261123
0.25431132316589355,STAGING,-0.017263556671237357,-1.1233307900154221,0.019079347012945072,-0.01760925784763331
0.2593114376068115,STAGING,-0.017292749593791637,-1.1233130552690593,0.018892569678979773,-0.01763930909546217
0.2643115520477295,STAGING,-0.017362552125599534,-1.1231635666081095,0.018314439690431963,-0.017712856029029528
