time,phase,foot_x,foot_y,foot_z,parkour_x
0.0,REPOSITION,-0.01104309057370649,-1.1253320253078423,0.020491541393070384,-0.011244719949401467
0.005000114440917969,REPOSITION,-0.010499370906646571,-1.1251550393580667,0.02123305079507464,-0.010692787384302632
0.026123762130737305,REPOSITION,-0.010373956436074236,-1.1251817427563895,0.021606438770719286,-0.010564819123572664
0.031123876571655273,REPOSITION,-0.010761046501654353,-1.1252081336844806,0.021980759066696005,-0.010958750346767165
0.03612399101257324,REPOSITION,-0.011907747886654357,-1.125091401271322,0.021898847038269942,-0.012127694217995876
0.04112410545349121,REPOSITION,-0.012689449308994627,-1.1248497591274538,0.02140945745993602,-0.012926544977918394
0.04612421989440918,REPOSITION,-0.013269126580717688,-1.1246503546529245,0.02097381016681881,-0.013519396024963857
0.05112433433532715,REPOSITION,-0.014313536350456707,-1.1243295097449497,0.020197901918509092,-0.014587554889531573
0.05612444877624512,REPOSITION,-0.015312344142598674,-1.124148971345379,0.01982199080671808,-0.01560786803816988
0.061124563217163086,REPOSITION,-0.015737024627098473,-1.1238647635385957,0.019204927390383597,-0.01604474486203285
0.06612467765808105,REPOSITION,-0.015919760419902618,-1.1236755180135773,0.018889174471884797,-0.016233762285448965
0.07112503051757812,REPOSITION,-0.016171266236975457,-1.1236784488984923,0.019119921597261273,-0.016490150675988368
0.0761251449584961,REPOSITION,-0.016258271582686695,-1.1235674348972657,0.01906668673278717,-0.01658049719506982
0.08112525939941406,REPOSITION,-0.01600989143014417,-1.1235655761430727,0.019298641264775998,-0.016327255905264952
0.08612537384033203,REPOSITION,-0.01574340310509946,-1.123661040196143,0.01977515543409069,-0.016054156975466468
0.09112548828125,REPOSITION,-0.015624942169470635,-1.1235867384505096,0.01978869354796218,-0.01593442692983056
0.09612560272216797,REPOSITION,-0.015662597660057204,-1.1236186410521336,0.02004552486208549,-0.015972369845160227
0.10112571716308594,REPOSITION,-0.01566342293522688,-1.1236244570870366,0.02017866739142423,-0.015973128664640224
0.1061258316040039,REPOSITION,-0.015611430129033835,-1.123441344337627,0.019768624892468563,-0.01592270919061318
0.11112594604492188,REPOSITION,-0.015620019577823524,-1.1233441824755257,0.019573790485189604,-0.015932846566778805
0.11612606048583984,REPOSITION,-0.015682947678073433,-1.1233100913572178,0.019535354963569958,-0.015997512052798174
0.12112617492675781,REPOSITION,-0.01579682289102821,-1.1232424424519547,0.019413648758279223,-0.016114626428025223
0.12612628936767578,REPOSITION,-0.01583962239199599,-1.1232057057072378,0.019370960588358854,-0.01615880961793199
0.13112640380859375,REPOSITION,-0.015741463557004245,-1.123195159082724,0.01939432731582158,-0.016058836685265355
0.13612651824951172,REPOSITION,-0.01561624005479667,-1.123311216297272,0.019758227234265194,-0.015929459259800757
0.1411268711090088,REPOSITION,-0.01546217201439326,-1.1233719309140417,0.019960926282116667,-0.01577146864605393
0.14612698554992676,REPOSITION,-0.01531255673566946,-1.123275087980011,0.019721687528546195,-0.015620225951247362
0.15112709999084473,REPOSITION,-0.015143935001455694,-1.123315631450602,0.019833006293639655,-0.015447679621787887
0.1561272144317627,REPOSITION,-0.014896039110679576,-1.1234045566566173,0.020050235167168376,-0.015193638889626727
0.16112732887268066,REPOSITION,-0.014628488617117935,-1.1232866074834253,0.01969970035790433,-0.01492234083600716
0.16612744331359863,REPOSITION,-0.014570276173838353,-1.123332440311942,0.019786968989559048,-0.01486235936104718
0.1711275577545166,REPOSITION,-0.014591840363953557,-1.1233784735873646,0.019868057228823482,-0.014883743510285673
0.17612767219543457,REPOSITION,-0.01461360126079811,-1.1233827259237876,0.019838603662728452,-0.014905880805116012
0.18112778663635254,REPOSITION,-0.014588875904878632,-1.1233767610619216,0.01977799814942112,-0.014880742770792977
0.1861279010772705,REPOSITION,-0.01459739380073527,-1.1233223921802418,0.01959840226426235,-0.014890150667485627
0.19112801551818848,REPOSITION,-0.0145731564186138,-1.1233971531947722,0.019759656492654182,-0.01486444080116252
0.19612812995910645,REPOSITION,-0.014529519023648768,-1.1234048199092104,0.019730553975748563,-0.014819835035996987
0.20112824440002441,REPOSITION,-0.014457734282894402,-1.1234271588735365,0.019729796938880953,-0.014746330860325655
0.20612835884094238,REPOSITION,-0.014420131310687465,-1.1234437422816914,0.01970927559101683,-0.014707764413857028
0.21112871170043945,REPOSITION,-0.01440728180264024,-1.12347055422922,0.019712313860462766,-0.014694309384877115
0.21612882614135742,REPOSITION,-0.014348326297912023,-1.1234934373982193,0.019709139433274847,-0.01463388786142456
0.2211289405822754,REPOSITION,-0.014164358316817963,-1.1234431153777271,0.019513451019128533,-0.014446925561830469
0.22612905502319336,REPOSITION,-0.01410481508935052,-1.1235683131667062,0.0197938982960921,-0.014384598023026244
0.23112916946411133,REPOSITION,-0.014119927761770679,-1.1235842607783864,0.01977815280087726,-0.01439980448333883
0.2361292839050293,REPOSITION,-0.014180653398533999,-1.1236320276524838,0.019844648249941782,-0.014461112506608892
0.24112939834594727,REPOSITION,-0.014153613277931437,-1.1234883484982932,0.019398315482371642,-0.014435386178659783
0.24612951278686523,REPOSITION,-0.014105646630905896,-1.1235292973371487,0.019444114901768464,-0.014385945468384516
0.2511296272277832,STAGING,-0.013947317909618034,-1.1235675853136404,0.019478454089533206,-0.01422400253598673
0.25612974166870117,STAGING,-0.013741065094998076,-1.1235743100427342,0.019423169926716388,-0.014013595375017342
0.26112985610961914,STAGING,-0.01358604296351347,-1.1236344814779369,0.01950110098641869,-0.01385477224334915
0.2661299705505371,STAGING,-0.013687405490508925,-1.1234790333231561,0.018961894006212773,-0.013960060615427497
0.2711300849914551,STAGING,-0.013945921333373676,-1.1235084965544262,0.01889297347762818,-0.014223326333179161
0.27613019943237305,STAGING,-0.014185592992456975,-1.1235474638319085,0.018833906160474728,-0.014467237938005596
0.281130313873291,STAGING,-0.01436164026299673,-1.1236541281855497,0.01896070692894336,-0.014645370856839144
0.286130428314209,STAGING,-0.014399136559379022,-1.1237235358026378,0.019009401393111997,-0.014682696910971718
0.29113054275512695,STAGING,-0.014262799434556828,-1.123745344854614,0.018947096077982978,-0.014543407690773492
0.2961306571960449,STAGING,-0.014110307088608734,-1.123876336560967,0.019175712491836167,-0.014386254832214666
0.3011307716369629,STAGING,-0.01397359544481408,-1.1239930728675718,0.01935383776437137,-0.01424540451660832
0.30613088607788086,STAGING,-0.01376082949698701,-1.1239773600276861,0.019166194450499677,-0.014028717859681801
0.31113100051879883,STAGING,-0.013647476534772857,-1.1240778591766099,0.019280371230825655,-0.013911925810594538
0.3161313533782959,STAGING,-0.013612672893726696,-1.1240598475582408,0.019070333844741133,-0.01387667357724781
0.32113146781921387,STAGING,-0.013656264182395059,-1.12427768781262,0.019481922734391283,-0.013918408808391899
0.32613158226013184,STAGING,-0.013711542015254957,-1.1243546566097609,0.019515126825260784,-0.013973785616038924
0.3311316967010498,STAGING,-0.013698408208666649,-1.12436427909646,0.01937417112810856,-0.013960282476968611
0.3361318111419678,STAGING,-0.013597672475123793,-1.1245305691558658,0.01965417798151213,-0.013855582012219887
0.34113192558288574,STAGING,-0.013429639017819905,-1.1245009696791484,0.01942545735034701,-0.01368473798367349
0.3461320400238037,STAGING,-0.013428373782016612,-1.1244042813791986,0.019029836436387143,-0.013684625374339197
0.3511321544647217,STAGING,-0.013430381031972957,-1.1244972999845935,0.019155593427578096,-0.01368553867777404
0.35613226890563965,STAGING,-0.013395040004375205,-1.1244767260511181,0.018983495847298124,-0.013649779347305572
0.3611323833465576,STAGING,-0.013340853151766002,-1.1247303740452819,0.019548250540142934,-0.013591501646180358
0.3661324977874756,STAGING,-0.01331922063448207,-1.1246974893386648,0.019353868693582327,-0.013569861474731605
0.37113261222839355,STAGING,-0.013301395850937314,-1.124786431692353,0.019500823450751464,-0.013550631459645933
0.3761327266693115,STAGING,-0.013244282341713848,-1.1247443239146182,0.019305395851518706,-0.01349295825101278
0.3811328411102295,STAGING,-0.013110633933592852,-1.1248194506839224,0.01943457656755343,-0.013355920820987693
0.38613295555114746,STAGING,-0.012999829302069,-1.1247666469327988,0.01922502836057624,-0.01324367489674748
0.39113306999206543,STAGING,-0.012954983221738103,-1.1247887373443342,0.019217510237906466,-0.013197732478304547
0.3961331844329834,STAGING,-0.012930868308087096,-1.1247617380407489,0.01908681429493128,-0.013173484054989897
0.40113329887390137,STAGING,-0.01294734526398357,-1.124865682029834,0.019303779814940664,-0.013189049930220293
0.40613341331481934,STAGING,-0.012960826943825526,-1.1248720867227884,0.01926746376450328,-0.01320270690899214
0.4111335277557373,STAGING,-0.012959108144442483,-1.1248012956916738,0.01903577271501769,-0.013201786935790348
0.4161336421966553,STAGING,-0.012957281790603403,-1.1248581453378244,0.019155671419953835,-0.013199259488072462
0.42113375663757324,STAGING,-0.012892567258058416,-1.1248466448179972,0.019097773290854728,-0.013133476461091689
0.4261338710784912,STAGING,-0.012816315023145688,-1.1248845909052527,0.019175240747819844,-0.013055365749035736
0.4311339855194092,STAGING,-0.012813817228325211,-1.124793288923403,0.018908067431936196,-0.013053881020295352
0.43613409996032715,STAGING,-0.01287380557691413,-1.124768041671182,0.01882118845419621,-0.013115282273719026
0.4411342144012451,STAGING,-0.012932873070227766,-1.1247908609932828,0.01886959232240809,-0.01317518514243838
0.4461343288421631,STAGING,-0.012940630797704814,-1.1248983490212368,0.019152225641125648,-0.013181827943006881
