n,pitch_pos,pitch_vel,yaw_pos,yaw_vel
0,-0.14775350879209997,0.0,0.012871057542600095,0.0
1,-0.14883208903310002,0.0,0.012745223181150234,0.0
2,-0.14917963155519998,0.0,0.012643357269499944,0.0
3,-0.1498147954749,0.0,0.012541491357850099,0.0
4,-0.1502941644709,0.0,0.01234375164700019,0.0
5,-0.15126488668779997,0.0,0.012169980385950296,0.0
6,-0.1518760821577,0.0,0.012217917285550328,0.0
7,-0.15245132495289998,0.0,0.012289822634949932,0.0
8,-0.15369768434249997,0.0,0.01230180685984994,0.0
9,-0.1545845169851,0.0,0.012391688546600221,0.0
10,-0.155315554704,0.0,0.012547483470300325,0.0
11,-0.1560106397482,0.0,0.012745223181150234,0.0
12,-0.15669374056750002,0.0,0.012930978667100135,0.0
13,-0.157233030688,0.0,0.013170663165100294,0.0
14,-0.15780827348319998,0.0,0.01344030822535025,0.0
15,-0.15828764247920002,0.0,0.013799834972350045,0.0
16,-0.1589467748487,0.0,0.014195314394050307,0.0
17,-0.159510033419,0.0,0.014620754377999923,0.0
18,-0.1600972604391,0.0,0.015052186474400209,0.0
19,-0.1606844874592,0.0,0.015489610683250277,0.0
20,-0.16106798265599997,0.0,0.01593901911699991,0.0
21,-0.16146346207770002,0.0,0.016388427550749984,0.0
22,-0.1619308468488,0.0,0.016855812321850294,0.0
23,-0.1621225944472,0.0,0.017347165542750176,0.0
24,-0.16256601076850002,0.0,0.01788645566325009,0.0
25,-0.1630214113147,0.0,0.018455706346000245,0.0
26,-0.16323712736290003,0.0,0.019054917591000198,0.0
27,-0.1633569696119,0.0,0.019660120948449933,0.0
28,-0.1637644332585,0.0,0.02029528486814991,0.0
29,-0.1636086383348,0.0,0.020924456675400105,0.0
30,-0.16392022818219998,0.0,0.021529660032850284,0.0
31,-0.1640280862063,0.0,0.02212287916540001,0.0
32,-0.1641119757806,0.0,0.022722090410399964,0.0
33,-0.1642917391541,0.0,0.023321301655399918,0.0
34,-0.1645194394272,0.0,0.023932497125300323,0.0
35,-0.1645194394272,0.0,0.0245676610450003,0.0
36,-0.16474713970029997,0.0,0.025160880177550027,0.0
37,-0.1649628557485,0.0,0.025748107197649972,0.0
38,-0.1649508715236,0.0,0.026311365767950345,0.0
39,-0.1652265086963,0.0,0.026862640113350267,0.0
40,-0.1651905560216,0.0,0.027407922346299962,0.0
41,-0.1653103982706,0.0,0.027971180916600336,0.0
42,-0.1653103982706,0.0,0.028486502587300233,0.0
43,-0.16558603544329997,0.0,0.02898384792065034,0.0
44,-0.1657058776923,0.0,0.02949916959135024,0.0
45,-0.16559801966819998,0.0,0.030026475486950144,0.0
46,-0.1654422247445,0.0,0.030547789270100267,0.0
47,-0.16576579881679998,0.0,0.03104513460344993,0.0
48,-0.1658017514915,0.0,0.031548472049250265,0.0
49,-0.1659575464152,0.0,0.03200387259545012,0.0
50,-0.1659695306401,0.0,0.03244728891674997,0.0
51,-0.1655500827686,0.0,0.03281879988865022,0.0
52,-0.16543024051959998,0.0,0.033226263535250045,0.0
53,-0.16498682419830002,0.0,0.03362174295695031,0.0
54,-0.16450745520229998,0.0,0.03405317505335015,0.0
55,-0.1640400704312,0.0,0.034502583487100225,0.0
56,-0.1637884017083,0.0,0.03496397614575031,0.0
57,-0.1636326067846,0.0,0.03540739246705016,0.0
58,-0.1631292693388,0.0,0.0358088640012002,0.0
59,-0.1626978372424,0.0,0.03619235919800001,0.0
60,-0.16215854712189998,0.0,0.03655787805745003,0.0
61,-0.16183497304959998,0.0,0.03691740480445027,0.0
62,-0.1616072727765,0.0,0.03728292366390029,0.0
63,-0.1611998091299,0.0,0.03764844252335031,0.0
64,-0.1610200457564,0.0,0.03798400082055009,0.0
65,-0.1605167083106,0.0,0.0383375354551001,0.0
66,-0.1604328187363,0.0,0.038673093752300325,0.0
67,-0.1601212288889,0.0,0.03901464416195033,0.0
68,-0.15982162326639998,0.0,0.03933222612180032,0.0
69,-0.15982162326639998,0.0,0.03963183174430007,0.0
70,-0.1594381280696,0.0,0.03993143736680027,0.0
71,-0.1593662227202,0.0,0.040231042989300025,0.0
72,-0.15937820694510002,0.0,0.04051267227444999,0.0
73,-0.15940217539489998,0.0,0.040776325222250165,0.0
74,-0.1590905855475,0.0,0.041022001832700106,0.0
75,-0.1590905855475,0.0,0.04123771788090025,0.0
76,-0.15912653822220002,0.0,0.04142946547929993,0.0
77,-0.1590786013226,0.0,0.04160323674035027,0.0
78,-0.1592823331459,0.0,0.04173506321424991,0.0
79,-0.1589467748487,0.0,0.04185490546324999,0.0
80,-0.15895875907360002,0.0,0.04196276348735006,0.0
81,-0.15897074329849997,0.0,0.04206462939899991,0.0
82,-0.1589467748487,0.0,0.0421664953106502,0.0
83,-0.158910822174,0.0,0.042268361222300044,0.0
84,-0.1588509010495,0.0,0.042358242909050325,0.0
85,-0.15904264864790002,0.0,0.04242415614600015,0.0
86,-0.1587670114752,0.0,0.04246610093314995,0.0
87,-0.1590066959732,0.0,0.04247808515804996,0.0
88,-0.1588269325997,0.0,0.04244812459580016,0.0
89,-0.15870709035070002,0.0,0.04240617980864991,0.0
90,-0.1589467748487,0.0,0.0423522507966001,0.0
91,-0.1588389168246,0.0,0.04229232967210006,0.0
92,-0.15905463287279997,0.0,0.04222042432270001,0.0
93,-0.15880296414989997,0.0,0.04216050319819997,0.0
94,-0.1587789957001,0.0,0.04208260573635014,0.0
95,-0.1591864593467,0.0,0.0419807398247003,0.0
96,-0.1589947117483,0.0,0.041884866025500234,0.0
97,-0.158910822174,0.0,0.04178899222630017,0.0
98,-0.1588269325997,0.0,0.04169911053955033,0.0
99,-0.15898272752339998,0.0,0.04161522096525028,0.0
100,-0.1591025697724,0.0,0.04155529984075024,0.0
101,-0.15905463287279997,0.0,0.04150137082869998,0.0
102,-0.15880296414989997,0.0,0.04145343392909995,0.0
103,-0.15897074329849997,0.0,0.04139351280459991,0.0
104,-0.1588628852744,0.0,0.04130363111785007,0.0
105,-0.15895875907360002,0.0,0.04120775731865001,0.0
106,-0.15888685372419997,0.0,0.04113585196924996,0.0
107,-0.15871907457559997,0.0,0.04105795450740013,0.0
108,-0.15879097992500002,0.0,0.04099204127045031,0.0
109,-0.15870709035070002,0.0,0.04095009648330006,0.0
110,-0.15880296414989997,0.0,0.040914143808600034,0.0
111,-0.15873105880049998,0.0,0.040902159583700026,0.0
112,-0.1586951061258,0.0,0.040896167471250244,0.0
113,-0.1587430430254,0.0,0.040902159583700026,0.0
114,-0.15881494837479998,0.0,0.040902159583700026,0.0
115,-0.15871907457559997,0.0,0.040866206909,0.0
116,-0.1585872481017,0.0,0.04081227789695019,0.0
117,-0.158671137676,0.0,0.04074037254755014,0.0
118,-0.15871907457559997,0.0,0.04067445931060032,0.0
119,-0.158431453178,0.0,0.04056660128650025,0.0
120,-0.1584434374029,0.0,0.04050068804954998,0.0
121,-0.15688548816589998,0.0,0.04064449874835008,0.0
122,-0.154836185708,0.0,0.04174704743914992,0.0
123,-0.1516603661095,0.0,0.04422778199345023,0.0
124,-0.14783739836639997,0.0,0.04610331319029992,0.0
125,-0.1435350616273,0.0,0.048386308033750325,0.0
126,-0.13911288263920002,0.0,0.05083108991335017,0.0
127,-0.13527793067119998,0.0,0.05254483407404997,0.0
128,-0.1306640040847,0.0,0.05494167905405023,0.0
129,-0.1241445857391,0.0,0.05844107272485033,0.0
130,-0.11784088344169999,0.0,0.06144312106230032,0.0
131,-0.1114053546704,0.0,0.0646189406608002,0.0
132,-0.10546117912,0.0,0.06802246053240024,0.0
133,-0.0995289877945,0.0,0.07134209082970022,0.0
134,-0.09351290689469999,0.0,0.07455386310290013,0.0
135,-0.0874968259949,0.0,0.07762182467729994,0.0
136,-0.0814807450951,0.0,0.07981493783400007,0.0
137,-0.07655522866119999,0.0,0.08170245325575021,0.0
138,-0.07015565256459999,0.0,0.08459065145665035,0.0
139,-0.06448711418690001,0.0,0.08789829752905032,0.0
140,-0.06077200446789999,0.0,0.09088236952915008,0.0
141,-0.05628990435530001,0.0,0.09347695422000024,0.0
142,-0.051184624547900015,0.0,0.09635916030845015,0.0
143,-0.04629506078869999,0.0,0.09902565034869992,0.0
144,-0.04181296067609999,0.0,0.10178202207569997,0.0
145,-0.0370552233908,0.0,0.10472414928864993,0.0
146,-0.03259709172799999,0.0,0.1083314009835501,0.0
147,-0.0282588023142,0.0,0.11147126790734996,0.0
148,-0.024555676820100014,0.0,0.11412577372270016,0.0
149,-0.02086453555090001,0.0,0.11613313139344994,0.0
150,-0.01738911032990001,0.0,0.11878164509634992,0.0
151,-0.0133144738639,0.0,0.12162789851010025,0.0
152,-0.009791111743299996,0.0,0.12417454630134994,0.0
153,-0.005848301751200005,0.0,0.1268110757793499,0.0
154,-0.0019893813334000005,0.0,0.12962137651840022,0.0
155,0.0018335864096999943,0.0,0.1326294169683,0.0
156,0.005141232482099994,0.0,0.13550563094430013,0.0
157,0.008424910104699992,0.0,0.1383099395709002,0.0
158,0.011097392257400002,0.0,0.14101238228585022,0.0
159,0.0140455115828,0.0,0.14381669091245008,0.0
160,0.016634104161199995,0.0,0.14648917306515008,0.0
161,0.019102854490599994,0.0,0.14910173409335004,0.0
162,0.022015021141299995,0.0,0.15184612159545008,0.0
163,0.0245317083703,0.0,0.15468039078430018,0.0
164,0.0273000643222,0.0,0.1575865653225501,0.0
165,0.029157619181699998,0.0,0.1604148423989502,0.0
166,0.03149454303719999,0.0,0.1632730800376001,0.0
167,0.0334479716959,0.0,0.16619123880075004,0.0
168,0.0354852899289,0.0,0.1691153896763502,0.0
169,0.03766641886069999,0.0,0.17192569041540007,0.0
170,0.03951198949529999,0.0,0.1746580936926001,0.0
171,0.04114184408169999,0.0,0.17745041809430018,0.0
172,0.04298741471629999,0.0,0.18026671094580005,0.0
173,0.04453337972839999,0.0,0.18314891703425018,0.0
174,0.0459235498168,0.0,0.1860550915725001,0.0
175,0.047157924981499996,0.0,0.18894328977340002,0.0
176,0.0482724578972,0.0,0.19182549586185016,0.0
177,0.04935103813819999,0.0,0.19470170983785007,0.0
178,0.0507052555519,0.0,0.19750601846445015,0.0
179,0.0517239146684,0.0,0.20033429554085003,0.0
180,0.0523950312628,0.0,0.20318654106705014,0.0
181,0.05322194278089999,0.0,0.20606874715550005,0.0
182,0.05409679119859999,0.0,0.2089869059186502,0.0
183,0.054336475696599995,0.0,0.21192903313160016,0.0
184,0.054672033993799996,0.0,0.21487116034455012,0.0
185,0.0549716396163,0.0,0.21777134277035004,0.0
186,0.05518735566449999,0.0,0.22064755674635017,0.0
187,0.055367119038,0.0,0.22346384959785004,0.0
188,0.0556427562107,0.0,0.22629212667425014,0.0
189,0.055810535359299994,0.0,0.22913238797555002,0.0
190,0.0556787088854,0.0,0.23200860195155015,0.0
191,0.05529521368859999,0.0,0.23491477648980008,0.0
192,0.05495965539139999,0.0,0.23785091159030003,0.0
193,0.0541567123231,0.0,0.24072712556630016,0.0
194,0.05386909092549999,0.0,0.24354941053025003,0.0
195,0.053437658829099996,0.0,0.2463297507070501,0.0
196,0.0523950312628,0.0,0.24912806722120018,0.0
197,0.05179582001779999,0.0,0.25193237584780004,0.0
198,0.051112719198499995,0.0,0.25477862926155015,0.0
199,0.04980643868439999,0.0,0.2577087722496001,0.0
200,0.048787779567899994,0.0,0.26063292312520003,0.0
201,0.047577372853,0.0,0.2635510818883502,0.0
202,0.0463070450136,0.0,0.2664392800892501,0.0
203,0.04470115887699999,0.0,0.2692615650532002,0.0
204,0.043179162314699995,0.0,0.27207186579225007,0.0
