time,phase,foot_x,foot_y,foot_z,parkour_x
0.0,REPOSITION,-0.009591166749691446,-1.1250924009486674,0.019843230801858777,-0.009768443260355605
0.005000114440917969,REPOSITION,-0.006472018753904046,-1.1229321828791254,0.023539460306506665,-0.0066044104766796955
0.128584623336792,REPOSITION,-0.006517558658641093,-1.1227081006276318,0.0233625043138794,-0.006652208331559462
0.13358497619628906,REPOSITION,-0.006968150875228271,-1.122543969980821,0.023290637729707492,-0.007113137996632864
0.13858509063720703,REPOSITION,-0.007731640119218369,-1.1220460269165682,0.022109425158368015,-0.007895992247676654
0.143585205078125,REPOSITION,-0.008510188356025364,-1.1215028464388295,0.020659837876016413,-0.008695270257708176
0.14858531951904297,REPOSITION,-0.009375716495544431,-1.1207204239643143,0.018528445989974322,-0.009586270440886528
0.15358543395996094,REPOSITION,-0.010356774244576025,-1.1200965681734028,0.01687734510750269,-0.010595203315836828
0.158585786819458,REPOSITION,-0.010976970246548423,-1.1197310988368805,0.016019375255409772,-0.011233302732662456
0.16358613967895508,REPOSITION,-0.011207345304724739,-1.1197629090067671,0.016335842911546126,-0.01146871610080933
0.16858625411987305,REPOSITION,-0.010782657231101181,-1.119952879777578,0.017135226864127044,-0.011032279565799854
0.17358636856079102,REPOSITION,-0.00983655426860816,-1.1202572706823433,0.018189095486084238,-0.010061591667410268
0.17858648300170898,REPOSITION,-0.008871967784324586,-1.120530989384621,0.019071580347931306,-0.009072764484992614
0.18358683586120605,REPOSITION,-0.00873512050605528,-1.1206736328807863,0.019518224697674863,-0.008931688738154355
0.18858695030212402,REPOSITION,-0.009662540017368576,-1.12057947849894,0.01929710872054858,-0.009880763524108977
0.193587064743042,REPOSITION,-0.010560488852377939,-1.1203796794119278,0.01877070148868061,-0.01080086569810302
0.19858717918395996,REPOSITION,-0.010490068959668447,-1.1205308370320874,0.01913245027069508,-0.01072739991966618
0.20358729362487793,REPOSITION,-0.010207462431753966,-1.1207642324597955,0.019663885879533063,-0.010436242166574915
0.2085874080657959,REPOSITION,-0.010175253709182736,-1.1206848345737963,0.019319852134415776,-0.010404050372362406
0.21358752250671387,REPOSITION,-0.010298538723203965,-1.120691252115799,0.019170378457329273,-0.010530040173538447
0.21858763694763184,REPOSITION,-0.010383909431887467,-1.1206378995682718,0.018833356049165376,-0.010617830412474024
0.2235879898071289,REPOSITION,-0.010452848892092165,-1.1206320437686121,0.01862374109951726,-0.010688374662522116
0.22858810424804688,REPOSITION,-0.010470539731681189,-1.12080813108575,0.018935909664250003,-0.01070478109662676
0.23358821868896484,REPOSITION,-0.010320547479516648,-1.120910177495425,0.01908654706272555,-0.010550481490647036
0.2385883331298828,REPOSITION,-0.009992752875667976,-1.1210909537705653,0.019461452173703084,-0.010213754765208192
0.24358844757080078,REPOSITION,-0.009777789510510213,-1.1213904468170244,0.020134750128570286,-0.009991379482990805
0.24858903884887695,REPOSITION,-0.009659797081480334,-1.121404095063834,0.020010050058844098,-0.009870695451733294
0.2535891532897949,REPOSITION,-0.009533128346229283,-1.121515171075159,0.020095641634107132,-0.009740302748540292
0.2585892677307129,REPOSITION,-0.009450004233015619,-1.1215698926448447,0.019989210365443696,-0.009654905150533265
0.26358962059020996,REPOSITION,-0.009515219339642708,-1.1216090185494991,0.01980274371711605,-0.009721191999055315
0.26858973503112793,REPOSITION,-0.009613842267609876,-1.1215773893133252,0.01942299164169739,-0.009822221845783418
0.2735898494720459,REPOSITION,-0.009741637723876317,-1.1216241710197579,0.019255863326064486,-0.009952365640784815
0.27858996391296387,REPOSITION,-0.009881668366706384,-1.121660760883787,0.019085641277938076,-0.010095088723723335
0.28359031677246094,REPOSITION,-0.009983355462837684,-1.1217925991857338,0.019198580919868466,-0.01019776799254323
0.288590669631958,REPOSITION,-0.009822650546642567,-1.1219225633803713,0.019329504696652566,-0.010032457834294215
0.293590784072876,REPOSITION,-0.00966011491902552,-1.1221219039464636,0.01963954477203613,-0.009864706142810351
0.29859113693237305,REPOSITION,-0.00954042939223941,-1.1222978840369946,0.019895097305168356,-0.009740964145122044
0.303591251373291,REPOSITION,-0.009443025989390091,-1.1223549124709458,0.01981531183762164,-0.009641028216240584
0.308591365814209,REPOSITION,-0.009423360491865679,-1.1224497152155088,0.019828766633148476,-0.00962013876241422
