n,pitch_pos,pitch_vel,yaw_pos,yaw_vel
0,-0.14792128794070003,0.0,0.014291188193249926,0.0
1,-0.1733398289536,0.0,0.00997686722924973,0.0
2,-0.1750176204396,0.0,0.00965329315694996,0.0
3,-0.1764437432027,0.0,0.009263805847699924,0.0
4,-0.1780975662389,0.0,0.008880310650900114,0.0
5,-0.1794278152028,0.0,0.008586697140849697,0.0
6,-0.18117751203819998,0.0,0.008305067855699733,0.0
7,-0.18267554015070003,0.0,0.00793355688379993,0.0
8,-0.18384999419089998,0.0,0.00762795914884995,0.0
9,-0.1844492054359,0.0,0.007406250988200025,0.0
10,-0.1848686533074,0.0,0.007370298313500001,0.0
11,-0.18491659020700002,0.0,0.007765777735199819,0.0
12,-0.184796747958,0.0,0.008412925879799804,0.0
13,-0.1847008741588,0.0,0.008640626152899955,0.0
14,-0.18500047978130002,0.0,0.00813129659464984,0.0
15,-0.1854678645524,0.0,0.007639943373749958,0.0
16,-0.1849884955564,0.0,0.0077058566106997795,0.0
17,-0.18418555248809998,0.0,0.007999470120749752,0.0
18,-0.18401777333949998,0.0,0.008293083630799725,0.0
19,-0.1835503885684,0.0,0.008550744466150118,0.0
20,-0.18316689337160003,0.0,0.008934239662949928,0.0
21,-0.18268752437559999,0.0,0.009353687534449762,0.0
22,-0.18189656553220002,0.0,0.00979111174329983,0.0
23,-0.1813812438615,0.0,0.010258496514399695,0.0
24,-0.1807101272671,0.0,0.010749849735300021,0.0
25,-0.1797034523755,0.0,0.011193266056599871,0.0
26,-0.1792959887289,0.0,0.011672635052599745,0.0
27,-0.1785289983353,0.0,0.012205933060649876,0.0
28,-0.17779796061640002,0.0,0.012769191630949805,0.0
29,-0.1770189859979,0.0,0.013302489638999937,0.0
30,-0.1764197747529,0.0,0.013859756096850084,0.0
31,-0.1756647685842,0.0,0.014429006779599796,0.0
32,-0.1750176204396,0.0,0.015010241687249959,0.0
33,-0.1742386458211,0.0,0.015627429269599702,0.0
34,-0.1735076081022,0.0,0.01629255375154992,0.0
35,-0.17260879123470002,0.0,0.01698164668329971,0.0
36,-0.1718058481664,0.0,0.017694708064849962,0.0
37,-0.171254573821,0.0,0.018419753671299777,0.0
38,-0.17061940990129998,0.0,0.019156783502650043,0.0
39,-0.16996027753179999,0.0,0.01991778178379988,0.0
40,-0.169217255588,0.0,0.020672787952499938,0.0
41,-0.1688097919414,0.0,0.021457754683449792,0.0
42,-0.16816264379680002,0.0,0.022230737189500083,0.0
43,-0.1676353379012,0.0,0.02302169603289972,0.0
44,-0.1673117638289,0.0,0.023806662763850017,0.0
45,-0.1669642213068,0.0,0.02460361371969988,0.0
46,-0.1664848523108,0.0,0.02539457256309996,0.0
47,-0.1660414359895,0.0,0.026173547181600032,0.0
48,-0.1656938934674,0.0,0.026988474474800128,0.0
49,-0.1653703193951,0.0,0.027779433318199764,0.0
50,-0.16492690307379998,0.0,0.02859436061139986,0.0
51,-0.165142619122,0.0,0.02933738255519991,0.0
52,-0.1646872185758,0.0,0.030098380836349747,0.0
53,-0.1642677707043,0.0,0.030871363342400038,0.0
54,-0.1642078495798,0.0,0.03181811710949978,0.0
55,-0.1641119757806,0.0,0.032663004964950115,0.0
56,-0.1641958653549,0.0,0.03347793225814977,0.0
57,-0.16408800733079998,0.0,0.034101111952949736,0.0
58,-0.1642078495798,0.0,0.03495798403330008,0.0
59,-0.16406403888100002,0.0,0.03564707696504987,0.0
60,-0.1640520546561,0.0,0.03622231976024981,0.0
61,-0.1636925279091,0.0,0.037097168177949946,0.0
62,-0.1636925279091,0.0,0.037660426748249876,0.0
63,-0.16407602310590003,0.0,0.03830757489284986,0.0
64,-0.1638003859332,0.0,0.03892476247520005,0.0
65,-0.164303723379,0.0,0.03954794217000002,0.0
66,-0.1643756287284,0.0,0.04016512975234976,0.0
67,-0.1645553921019,0.0,0.04076434099734971,0.0
68,-0.16467523435089998,0.0,0.041357560129899884,0.0
69,-0.1644475340778,0.0,0.04187887391305001,0.0
70,-0.1646392816762,0.0,0.04234625868414987,0.0
71,-0.16465126590110002,0.0,0.04286158035484977,0.0
72,-0.1649748399734,0.0,0.043370909913099887,0.0
73,-0.1648909503991,0.0,0.04382031834684996,0.0
